DateTime,SPD10,DIR10,SLP,T2,RH2
2019-04-24-22:00:00,2,293,1013.7,280.05,88
2019-04-24-23:00:00,2.1,299,1014,282.55,74
2019-04-25-00:00:00,1.31,357,1014.6,284.25,49
2019-04-25-01:00:00,2.16,331,1014.8,285.75,49
2019-04-25-02:00:00,2.78,1,1015.1,286.75,44
2019-04-25-03:00:00,3.45,333,1014.3,288.45,35
2019-04-25-04:00:00,3.05,12,1013.9,288.35,36
2019-04-25-05:00:00,1.92,283,1013.1,289.25,28
2019-04-25-06:00:00,1.96,7,1012.4,289.65,29
2019-04-25-07:00:00,1.51,337,1011.6,290.45,29
2019-04-25-08:00:00,2.35,342,1010.6,290.65,27
2019-04-25-09:00:00,4.27,178,1010.6,290.45,28
2019-04-25-10:00:00,3.48,185,1009.9,289.75,30
2019-04-25-11:00:00,3.88,204,1010.5,289.15,29
2019-04-25-12:00:00,4.26,203,1011,288.25,36
2019-04-25-13:00:00,4.22,193,1011.4,287.85,38
2019-04-25-14:00:00,3.69,212,1011.6,287.95,39
2019-04-25-15:00:00,2.69,238,1011.7,287.85,40
2019-04-25-16:00:00,3.98,241,1012.9,287.45,44
2019-04-25-17:00:00,1.05,109,1013.6,284.85,60
2019-04-25-18:00:00,2.89,273,1014.7,283.35,81
2019-04-25-19:00:00,4.32,302,1015.3,282.45,91
2019-04-25-20:00:00,2.5,326,1015.8,282.75,90
2019-04-25-21:00:00,2.06,270,1016.6,282.45,92
2019-04-25-22:00:00,1.67,285,1017.3,282.55,92
2019-04-25-23:00:00,4.2,300,1018.1,283.55,85
2019-04-26-00:00:00,3.01,284,1018.4,285.25,76
2019-04-26-01:00:00,3.41,302,1018.7,287.45,55
2019-04-26-02:00:00,2.91,297,1018.8,288.35,50
2019-04-26-03:00:00,3.29,320,1018.6,290.75,37
2019-04-26-04:00:00,2.06,33,1017.7,290.75,31
2019-04-26-05:00:00,2.08,258,1017,292.05,31
2019-04-26-06:00:00,1.22,181,1016,293.05,20
2019-04-26-07:00:00,2.61,272,1015,293.15,24
2019-04-26-08:00:00,4.36,208,1014.2,293.55,22
2019-04-26-09:00:00,5.5,205,1014.4,292.95,28
2019-04-26-10:00:00,6.33,196,1014.3,292.15,30
2019-04-26-11:00:00,5.26,213,1015.1,291.35,32
2019-04-26-12:00:00,4.6,203,1015.6,290.25,35
2019-04-26-13:00:00,3.72,208,1016.5,289.45,39
2019-04-26-14:00:00,4.08,193,1016.3,288.55,47
2019-04-26-15:00:00,4.02,190,1016.4,287.75,55
2019-04-26-16:00:00,4.46,203,1016.5,287.55,58
2019-04-26-17:00:00,2.71,200,1016.4,287.25,60
2019-04-26-18:00:00,2.14,141,1016.3,286.45,64
2019-04-26-19:00:00,2.14,99,1016.5,285.55,69
2019-04-26-20:00:00,2.72,132,1016.2,285.95,68
2019-04-26-21:00:00,2.93,103,1016.5,284.85,74
2019-04-26-22:00:00,2.96,97,1016.6,284.55,79
2019-04-26-23:00:00,3.78,119,1016.8,285.05,73
2019-04-27-00:00:00,3.66,138,1017.4,285.45,69
2019-04-27-01:00:00,4.49,157,1017.4,285.85,68
2019-04-27-02:00:00,3.6,155,1017.4,286.25,65
2019-04-27-03:00:00,4.22,158,1017.6,286.25,65
2019-04-27-04:00:00,3.71,171,1017.5,286.75,64
2019-04-27-05:00:00,6.03,206,1017.3,286.05,68
2019-04-27-06:00:00,4.42,185,1017.7,284.35,86
2019-04-27-07:00:00,6.75,190,1017.1,283.45,93
2019-04-27-08:00:00,7.28,189,1017.1,282.85,94
2019-04-27-09:00:00,8.3,170,1016.5,282.75,86
2019-04-27-10:00:00,4.77,200,1016.5,283.35,80
2019-04-27-11:00:00,2.65,213,1017.1,283.15,75
2019-04-27-12:00:00,3.83,144,1017.1,283.35,73
2019-04-27-13:00:00,3.58,132,1017.7,282.85,78
2019-04-27-14:00:00,2.88,141,1017.6,282.25,87
2019-04-27-15:00:00,2.98,144,1017.5,282.25,88
2019-04-27-16:00:00,3.08,110,1017.2,281.85,92
2019-04-27-17:00:00,4.2,128,1016.2,281.95,92
2019-04-27-18:00:00,3.11,146,1016,281.95,92
2019-04-27-19:00:00,2.84,135,1015.9,282.05,91
2019-04-27-20:00:00,3.27,98,1015.6,281.65,94
2019-04-27-21:00:00,2.27,93,1015.4,281.65,94
2019-04-27-22:00:00,2.97,121,1015.5,281.85,93
2019-04-27-23:00:00,3.24,140,1015.7,282.35,90
2019-04-28-00:00:00,3.15,151,1015.7,283.25,83
2019-04-28-01:00:00,2.37,180,1015.5,283.95,77
2019-04-28-02:00:00,4.27,169,1015.7,285.05,70
2019-04-28-03:00:00,4.07,157,1015.2,285.95,67
2019-04-28-04:00:00,4.82,160,1014.2,286.65,62
2019-04-28-05:00:00,3.51,159,1013.1,286.95,61
2019-04-28-06:00:00,3.86,178,1012.6,288.25,56
2019-04-28-07:00:00,4.33,171,1011.5,288.35,56
2019-04-28-08:00:00,4.69,151,1010.6,288.75,56
2019-04-28-09:00:00,4.22,162,1010.3,288.25,57
2019-04-28-10:00:00,4.9,163,1010.7,288.05,60
2019-04-28-11:00:00,4.92,169,1011.1,287.85,61
2019-04-28-12:00:00,4.04,169,1011.6,287.75,62
2019-04-28-13:00:00,2.7,192,1012.3,287.65,63
2019-04-28-14:00:00,2.56,196,1012.2,287.75,63
2019-04-28-15:00:00,1.52,120,1011.6,287.35,66
2019-04-28-16:00:00,1.52,351,1011.3,286.95,69
2019-04-28-17:00:00,2.09,93,1010.5,286.25,75
2019-04-28-18:00:00,2.12,84,1010,286.15,77
2019-04-28-19:00:00,1.75,93,1009.6,285.45,89
2019-04-28-20:00:00,1.7,75,1009.4,285.65,88
2019-04-28-21:00:00,1.65,61,1009.4,285.35,91
2019-04-28-22:00:00,2.26,115,1009.5,285.65,88
2019-04-28-23:00:00,1.95,69,1010,285.85,87
2019-04-29-00:00:00,1.29,57,1010,286.65,81
2019-04-29-01:00:00,2.13,90,1009.6,288.05,70
2019-04-29-02:00:00,2.68,150,1009,288.55,64
2019-04-29-03:00:00,1.68,229,1008.5,289.95,60
2019-04-29-04:00:00,1.82,320,1007.8,290.95,59
2019-04-29-05:00:00,1.23,255,1007,291.95,55
2019-04-29-06:00:00,2.52,133,1006.1,292.55,53
2019-04-29-07:00:00,1.91,46,1004.9,293.15,51
2019-04-29-08:00:00,3.81,186,1004,294.15,49
2019-04-29-09:00:00,4.05,225,1003.9,294.05,50
2019-04-29-10:00:00,2.5,3,1004.1,292.15,59
2019-04-29-11:00:00,3.33,12,1004.8,290.25,66
2019-04-29-12:00:00,1.43,25,1005.7,289.45,69
2019-04-29-13:00:00,1.43,12,1006.6,288.15,75
2019-04-29-14:00:00,2.22,356,1006.5,288.15,77
2019-04-29-15:00:00,0.7,96,1006.6,289.05,72
2019-04-29-16:00:00,2.23,222,1006.2,289.45,71
2019-04-29-17:00:00,1.56,353,1005.4,287.65,79
2019-04-29-18:00:00,1.64,111,1005.2,288.95,74
2019-04-29-19:00:00,2.43,334,1005.3,286.85,90
2019-04-29-20:00:00,1.7,158,1005.7,287.15,87
2019-04-29-21:00:00,3.4,313,1005.6,289.65,50
2019-04-29-22:00:00,8.03,308,1005.7,291.85,35
2019-04-29-23:00:00,9.5,304,1006.5,293.15,31
2019-04-30-00:00:00,6.49,301,1007.2,293.95,30
2019-04-30-01:00:00,7.53,307,1007.5,294.85,27
2019-04-30-02:00:00,9.28,307,1007.8,295.45,26
2019-04-30-03:00:00,10.92,312,1008.4,294.45,25
2019-04-30-04:00:00,6.94,340,1008.1,295.55,25
2019-04-30-05:00:00,7.76,330,1007.7,296.75,21
2019-04-30-06:00:00,9.38,32,1007,296.45,20
2019-04-30-07:00:00,8.68,21,1006,297.45,17
2019-04-30-08:00:00,7.31,28,1005.7,298.25,13
2019-04-30-09:00:00,8.26,12,1005.6,298.15,12
2019-04-30-10:00:00,6.75,360,1005.9,297.35,13
2019-04-30-11:00:00,5.88,359,1006.7,295.65,14
2019-04-30-12:00:00,5.03,1,1007.7,294.15,15
2019-04-30-13:00:00,2.96,302,1008.6,292.65,18
2019-04-30-14:00:00,2.62,291,1009.1,292.55,19
2019-04-30-15:00:00,3.55,307,1009.4,291.25,22
2019-04-30-16:00:00,3.26,299,1009.6,290.65,22
2019-04-30-17:00:00,3.26,302,1009.7,290.55,21
2019-04-30-18:00:00,2.85,295,1009.9,289.55,23
2019-04-30-19:00:00,2.95,318,1010.3,287.45,28
2019-04-30-20:00:00,2.44,333,1010.6,285.35,35
2019-04-30-21:00:00,1.21,326,1011.1,285.55,34
2019-04-30-22:00:00,2.14,311,1011.6,287.45,31
2019-04-30-23:00:00,3.12,342,1012.2,290.35,29
2019-05-01-00:00:00,3.87,341,1012.5,293.95,22
2019-05-01-01:00:00,3.61,338,1012.7,296.45,19
2019-05-01-02:00:00,3.62,338,1012.6,298.85,14
2019-05-01-03:00:00,3.08,346,1012.2,299.95,13
2019-05-01-04:00:00,4,280,1011.1,300.45,12
2019-05-01-05:00:00,1.83,298,1010.1,301.65,11
2019-05-01-06:00:00,4.42,257,1009.1,301.65,9
2019-05-01-07:00:00,5.15,240,1008,302.15,9
2019-05-01-08:00:00,4.22,267,1006.9,302.35,10
2019-05-01-09:00:00,5.94,248,1006.3,302.15,9
2019-05-01-10:00:00,5.76,220,1006.2,301.75,10
2019-05-01-11:00:00,5.46,228,1006.5,300.05,12
2019-05-01-12:00:00,4.66,218,1007.2,298.75,13
2019-05-01-13:00:00,4.41,216,1007.8,297.45,15
2019-05-01-14:00:00,5.25,235,1008,296.85,16
2019-05-01-15:00:00,3.21,243,1008.2,294.55,20
2019-05-01-16:00:00,2.81,255,1008.6,293.35,22
2019-05-01-17:00:00,1.99,7,1008.9,288.05,35
2019-05-01-18:00:00,2.84,299,1008.6,290.85,26
2019-05-01-19:00:00,2.4,358,1008.7,285.95,40
2019-05-01-20:00:00,1.5,312,1008.8,286.35,40
2019-05-01-21:00:00,2.28,357,1009,284.05,49
2019-05-01-22:00:00,2.16,339,1009.4,285.65,46
2019-05-01-23:00:00,2.53,344,1009.8,289.35,36
2019-05-02-00:00:00,3.18,2,1010.2,292.35,29
2019-05-02-01:00:00,2.36,338,1010.3,296.25,22
2019-05-02-02:00:00,1.71,303,1010.2,297.85,18
2019-05-02-03:00:00,1.58,271,1009.9,300.05,15
2019-05-02-04:00:00,2.53,242,1009.2,302.35,14
2019-05-02-05:00:00,3.62,247,1008.3,303.75,10
2019-05-02-06:00:00,2.38,203,1007.6,304.35,9
2019-05-02-07:00:00,4.4,203,1006.8,304.15,9
2019-05-02-08:00:00,6.5,215,1006.2,303.65,10
2019-05-02-09:00:00,7.97,205,1006.1,303.45,11
2019-05-02-10:00:00,6.86,208,1006.2,302.25,11
2019-05-02-11:00:00,5.91,207,1006.7,300.75,15
2019-05-02-12:00:00,5.52,201,1007.3,299.75,16
2019-05-02-13:00:00,3.53,210,1008.3,298.75,18
2019-05-02-14:00:00,4.93,217,1008.7,298.35,18
2019-05-02-15:00:00,3.99,203,1009.1,297.05,21
2019-05-02-16:00:00,2.32,218,1009.3,296.25,22
2019-05-02-17:00:00,1.18,360,1009.5,292.15,29
2019-05-02-18:00:00,1.18,8,1009.2,290.15,34
2019-05-02-19:00:00,1.96,72,1009.4,290.25,41
2019-05-02-20:00:00,1.22,63,1009.7,287.55,53
2019-05-02-21:00:00,1.95,67,1010.2,287.65,55
2019-05-02-22:00:00,1.42,18,1011.1,287.65,53
2019-05-02-23:00:00,1.85,1,1012,289.95,52
2019-05-03-00:00:00,1.86,19,1012.4,291.45,43
2019-05-03-01:00:00,1.66,41,1012.3,293.05,41
2019-05-03-02:00:00,1.12,111,1012.4,295.45,33
2019-05-03-03:00:00,1.44,122,1012.1,296.85,31
2019-05-03-04:00:00,2.41,148,1011.3,298.55,27
2019-05-03-05:00:00,5.05,151,1010.4,301.55,22
2019-05-03-06:00:00,4.2,183,1009.4,302.25,18
2019-05-03-07:00:00,4.41,174,1008.8,301.95,19
2019-05-03-08:00:00,4.62,204,1008.1,301.75,16
2019-05-03-09:00:00,5.28,195,1007.9,300.75,17
2019-05-03-10:00:00,3.53,195,1007.9,300.35,21
2019-05-03-11:00:00,2.43,220,1008,299.75,23
2019-05-03-12:00:00,5.35,182,1008.3,299.05,29
2019-05-03-13:00:00,3.7,192,1009,298.05,31
2019-05-03-14:00:00,3.66,198,1009.1,297.75,33
2019-05-03-15:00:00,4.19,212,1009.2,297.65,30
2019-05-03-16:00:00,4.79,208,1009.2,296.95,32
2019-05-03-17:00:00,5.13,189,1009.2,296.45,34
2019-05-03-18:00:00,3.81,181,1009,295.15,39
2019-05-03-19:00:00,4.27,145,1008.6,294.15,44
2019-05-03-20:00:00,3.14,146,1008.8,292.95,49
2019-05-03-21:00:00,2.55,93,1009.2,290.15,60
2019-05-03-22:00:00,2.82,95,1009.5,290.25,61
2019-05-03-23:00:00,2.85,93,1009.8,291.95,55
2019-05-04-00:00:00,3.12,139,1010.1,294.45,46
2019-05-04-01:00:00,1.81,113,1010.1,295.95,42
2019-05-04-02:00:00,2.93,153,1009.8,297.35,38
2019-05-04-03:00:00,2.07,233,1009.9,298.45,38
2019-05-04-04:00:00,2.94,165,1009.1,298.95,33
2019-05-04-05:00:00,5.66,207,1008.2,300.35,28
2019-05-04-06:00:00,5.05,175,1006.8,300.95,26
2019-05-04-07:00:00,5.74,180,1005.9,301.35,25
2019-05-04-08:00:00,3.83,153,1006.2,300.65,27
2019-05-04-09:00:00,3.23,169,1006.4,300.55,27
2019-05-04-10:00:00,3.12,284,1007.5,299.85,28
2019-05-04-11:00:00,2.59,28,1007.4,298.35,33
2019-05-04-12:00:00,5.33,32,1007.9,294.65,47
2019-05-04-13:00:00,4.81,24,1008.4,293.85,49
2019-05-04-14:00:00,4.73,8,1008.8,292.85,54
2019-05-04-15:00:00,4.23,12,1009.1,291.45,61
2019-05-04-16:00:00,3.23,350,1009.8,291.45,61
2019-05-04-17:00:00,4.24,345,1010.2,291.65,60
2019-05-04-18:00:00,2.85,355,1010.7,290.05,66
2019-05-04-19:00:00,4.2,359,1011.8,289.95,67
2019-05-04-20:00:00,5.9,5,1013.3,291.05,55
2019-05-04-21:00:00,8.56,21,1014.9,291.05,38
2019-05-04-22:00:00,8.39,30,1016.9,289.85,37
2019-05-04-23:00:00,8.34,27,1018.2,289.35,38
2019-05-05-00:00:00,11.42,18,1019.2,290.15,28
2019-05-05-01:00:00,12.12,18,1020,291.35,25
2019-05-05-02:00:00,8.78,9,1020.3,292.25,22
2019-05-05-03:00:00,9.49,19,1020.6,293.35,20
2019-05-05-04:00:00,8.15,35,1020.4,294.05,18
2019-05-05-05:00:00,7.74,29,1019.9,294.85,16
2019-05-05-06:00:00,9.34,26,1019.3,295.55,15
2019-05-05-07:00:00,8.27,46,1018.3,295.55,15
2019-05-05-08:00:00,8.87,22,1017.8,296.35,13
2019-05-05-09:00:00,9.18,16,1017.5,295.95,12
2019-05-05-10:00:00,7.43,24,1017.4,295.25,12
2019-05-05-11:00:00,7.41,16,1018.1,293.75,11
2019-05-05-12:00:00,4.64,3,1019.3,290.85,14
2019-05-05-13:00:00,5.36,360,1020.1,290.15,14
2019-05-05-14:00:00,3.72,346,1021,289.15,16
2019-05-05-15:00:00,3.67,351,1021.8,289.05,17
2019-05-05-16:00:00,4.76,4,1022,287.75,17
2019-05-05-17:00:00,1.45,327,1022.3,286.85,19
2019-05-05-18:00:00,0.61,6,1022.2,287.15,19
2019-05-05-19:00:00,2.73,174,1022.2,287.05,22
2019-05-05-20:00:00,1.11,329,1022.3,284.75,27
2019-05-05-21:00:00,1.41,321,1022.2,284.15,28
2019-05-05-22:00:00,1.39,287,1022.5,284.35,32
2019-05-05-23:00:00,1.03,27,1022.7,286.65,29
2019-05-06-00:00:00,1.02,340,1022.7,290.55,22
2019-05-06-01:00:00,1.54,353,1022.3,292.55,19
2019-05-06-02:00:00,3.47,302,1021.3,294.35,16
2019-05-06-03:00:00,2.75,287,1020.3,295.65,13
2019-05-06-04:00:00,2.89,298,1018.8,297.35,13
2019-05-06-05:00:00,5.22,245,1017.6,296.75,12
2019-05-06-06:00:00,3.02,315,1016.2,298.25,11
2019-05-06-07:00:00,4.88,272,1014.7,298.75,11
2019-05-06-08:00:00,5.78,290,1013.3,298.85,10
2019-05-06-09:00:00,6.65,250,1012.8,298.65,10
2019-05-06-10:00:00,6.69,230,1012.2,297.85,12
2019-05-06-11:00:00,6.59,234,1012.5,296.25,13
2019-05-06-12:00:00,7.08,229,1012.8,295.15,16
2019-05-06-13:00:00,6.89,231,1013,294.25,20
2019-05-06-14:00:00,5.6,238,1013,293.35,23
2019-05-06-15:00:00,3.92,229,1012.9,292.45,25
2019-05-06-16:00:00,3.29,252,1013,290.95,28
2019-05-06-17:00:00,2.26,327,1013,288.75,33
2019-05-06-18:00:00,1.55,6,1013,286.55,37
2019-05-06-19:00:00,2.6,352,1013.2,284.65,42
2019-05-06-20:00:00,2.27,337,1013.1,284.05,47
2019-05-06-21:00:00,1.85,341,1013.2,283.15,49
2019-05-06-22:00:00,2.55,343,1013.9,285.45,43
2019-05-06-23:00:00,2.27,342,1014.1,289.25,32
2019-05-07-00:00:00,2.42,351,1013.9,292.15,26
2019-05-07-01:00:00,1.99,340,1013.5,295.35,21
2019-05-07-02:00:00,1.34,339,1013.2,297.85,18
2019-05-07-03:00:00,1.49,291,1012.1,299.85,12
2019-05-07-04:00:00,1.19,50,1010.7,300.55,10
2019-05-07-05:00:00,4.63,272,1009.5,300.95,10
2019-05-07-06:00:00,2.88,289,1008.1,301.95,10
2019-05-07-07:00:00,4.98,219,1007,302.05,9
2019-05-07-08:00:00,5.35,218,1006.1,302.25,9
2019-05-07-09:00:00,6.53,203,1005.5,301.65,10
2019-05-07-10:00:00,5.59,225,1005.5,300.65,12
2019-05-07-11:00:00,5.37,206,1005.5,299.35,13
2019-05-07-12:00:00,6.2,205,1005.8,298.35,14
2019-05-07-13:00:00,6.2,208,1006.1,297.45,16
2019-05-07-14:00:00,4.88,213,1006,296.65,20
2019-05-07-15:00:00,4.7,212,1006,295.75,23
2019-05-07-16:00:00,4.76,204,1005.8,294.75,25
2019-05-07-17:00:00,3.37,217,1005.7,293.85,23
2019-05-07-18:00:00,1.85,207,1005.3,292.65,25
2019-05-07-19:00:00,2.74,154,1005,291.65,28
2019-05-07-20:00:00,2.27,98,1005,288.95,36
2019-05-07-21:00:00,2.66,99,1005,287.35,45
2019-05-07-22:00:00,1.73,51,1005.5,288.05,49
2019-05-07-23:00:00,1.96,71,1005.4,289.05,49
2019-05-08-00:00:00,1.46,73,1005.5,290.15,46
2019-05-08-01:00:00,1.74,31,1005.3,291.85,40
2019-05-08-02:00:00,2.26,12,1005,293.75,35
2019-05-08-03:00:00,1.5,23,1004.6,294.95,33
2019-05-08-04:00:00,1.97,106,1003.7,295.85,30
2019-05-08-05:00:00,1.55,86,1003.1,297.25,27
2019-05-08-06:00:00,1.69,83,1002.6,298.25,26
2019-05-08-07:00:00,3.38,169,1001.8,298.85,27
2019-05-08-08:00:00,4.28,175,1000.8,300.45,22
2019-05-08-09:00:00,4.28,214,1000.4,300.65,18
2019-05-08-10:00:00,5.76,176,1000.2,299.15,26
2019-05-08-11:00:00,5.21,188,1000.7,298.15,26
2019-05-08-12:00:00,4.75,205,1001.4,297.25,31
2019-05-08-13:00:00,3.98,214,1002,296.15,34
2019-05-08-14:00:00,0.93,302,1002.6,293.85,40
2019-05-08-15:00:00,1.36,135,1002.6,293.55,42
2019-05-08-16:00:00,1.89,45,1002.8,290.65,53
2019-05-08-17:00:00,1.98,355,1003,288.95,60
2019-05-08-18:00:00,2.26,4,1003.1,288.05,65
2019-05-08-19:00:00,2.8,359,1003.5,288.85,56
2019-05-08-20:00:00,2.92,328,1003.8,287.35,58
2019-05-08-21:00:00,1.93,358,1004.2,286.75,60
2019-05-08-22:00:00,1.96,323,1004.7,288.15,57
2019-05-08-23:00:00,3.13,355,1004.9,290.45,49
2019-05-09-00:00:00,2.84,4,1005.1,294.05,35
2019-05-09-01:00:00,3.19,16,1005,296.45,22
2019-05-09-02:00:00,1.71,44,1004.9,298.05,21
2019-05-09-03:00:00,1.51,7,1004.4,300.55,17
2019-05-09-04:00:00,1.65,23,1003.8,302.35,14
2019-05-09-05:00:00,1.38,224,1003,302.85,14
2019-05-09-06:00:00,2.49,157,1002,303.05,11
2019-05-09-07:00:00,4.26,145,1001.1,303.15,11
2019-05-09-08:00:00,4.93,142,1000.4,303.65,11
2019-05-09-09:00:00,6.05,152,1000.2,303.35,12
2019-05-09-10:00:00,5.56,162,1000.4,302.65,12
2019-05-09-11:00:00,5.82,166,1000.9,301.45,13
2019-05-09-12:00:00,4.43,202,1001.5,300.85,14
2019-05-09-13:00:00,3.9,214,1002,300.25,16
2019-05-09-14:00:00,3.08,207,1002.3,299.35,19
2019-05-09-15:00:00,2.5,155,1002.4,296.95,24
2019-05-09-16:00:00,2.32,108,1002.4,292.35,35
2019-05-09-17:00:00,2.25,126,1002.2,292.05,38
2019-05-09-18:00:00,1.7,48,1002,290.25,45
2019-05-09-19:00:00,2.91,110,1002.2,290.45,48
2019-05-09-20:00:00,1.94,66,1002.3,289.95,50
2019-05-09-21:00:00,1.63,64,1002.7,288.95,54
2019-05-09-22:00:00,1.88,83,1003.3,288.85,58
2019-05-09-23:00:00,2.01,79,1003.7,290.65,55
2019-05-10-00:00:00,2.11,95,1004.1,292.35,53
2019-05-10-01:00:00,1.9,131,1004.2,294.25,46
2019-05-10-02:00:00,1.45,126,1004.2,296.65,41
2019-05-10-03:00:00,3.12,149,1004,297.85,40
2019-05-10-04:00:00,5.17,164,1003.5,299.95,34
2019-05-10-05:00:00,5.72,144,1003,300.95,31
2019-05-10-06:00:00,5.63,142,1002.4,301.95,29
2019-05-10-07:00:00,5.87,206,1002,302.95,21
2019-05-10-08:00:00,6.21,181,1001.8,303.25,17
2019-05-10-09:00:00,4.55,200,1002,302.85,17
2019-05-10-10:00:00,6.63,183,1002.2,302.15,19
2019-05-10-11:00:00,5.76,189,1002.8,301.05,20
2019-05-10-12:00:00,5.89,156,1003.6,299.65,26
2019-05-10-13:00:00,5.61,158,1004.6,298.75,28
2019-05-10-14:00:00,5.22,143,1005,297.25,31
2019-05-10-15:00:00,4.36,142,1005.7,295.95,36
2019-05-10-16:00:00,3.26,115,1006.2,294.55,45
2019-05-10-17:00:00,5.67,108,1006,292.65,56
2019-05-10-18:00:00,4.28,129,1006.1,292.65,56
2019-05-10-19:00:00,3.26,126,1006.2,292.05,58
2019-05-10-20:00:00,2.27,113,1006.3,291.15,62
2019-05-10-21:00:00,1.36,89,1006.9,290.35,66
2019-05-10-22:00:00,1.77,111,1007.3,290.55,64
2019-05-10-23:00:00,2.39,130,1007.7,291.55,61
2019-05-11-00:00:00,2.92,147,1008.3,293.45,55
2019-05-11-01:00:00,3.48,149,1008.1,294.95,49
2019-05-11-02:00:00,2.3,130,1007.8,296.75,46
2019-05-11-03:00:00,2.05,91,1007.6,297.95,43
2019-05-11-04:00:00,3.54,142,1006.8,299.15,39
2019-05-11-05:00:00,5.21,156,1005.9,300.45,33
2019-05-11-06:00:00,5.06,161,1004.8,301.35,30
2019-05-11-07:00:00,4.68,213,1003.9,301.45,27
2019-05-11-08:00:00,5.55,176,1003.4,301.35,28
2019-05-11-09:00:00,5.69,190,1003.6,301.35,27
2019-05-11-10:00:00,6.96,146,1003.7,300.15,35
2019-05-11-11:00:00,6.85,136,1004,299.05,35
2019-05-11-12:00:00,6.6,140,1005.1,298.05,37
2019-05-11-13:00:00,5.78,139,1006.2,297.05,39
2019-05-11-14:00:00,3.95,95,1006.9,295.55,51
2019-05-11-15:00:00,4.29,81,1007.7,294.45,53
2019-05-11-16:00:00,4.35,92,1007,293.75,54
2019-05-11-17:00:00,2.79,93,1006.9,292.75,59
2019-05-11-18:00:00,0.84,196,1007.6,292.85,61
2019-05-11-19:00:00,3.25,118,1006.8,293.35,60
2019-05-11-20:00:00,3.74,128,1006.3,292.05,66
2019-05-11-21:00:00,1.68,53,1006.4,290.65,71
2019-05-11-22:00:00,2.22,83,1006.5,290.95,67
2019-05-11-23:00:00,1.44,66,1006.7,291.65,65
2019-05-12-00:00:00,1.21,96,1006.9,292.85,61
2019-05-12-01:00:00,1.74,152,1007.2,292.65,59
2019-05-12-02:00:00,1.98,32,1006.7,292.55,62
2019-05-12-03:00:00,3.14,148,1007.8,292.35,66
2019-05-12-04:00:00,2.81,107,1007,292.25,68
2019-05-12-05:00:00,3.57,119,1006.8,290.95,89
2019-05-12-06:00:00,5.34,311,1006.5,291.15,68
2019-05-12-07:00:00,9.23,301,1008.2,286.95,68
2019-05-12-08:00:00,1.95,356,1007.2,286.55,79
2019-05-12-09:00:00,4.07,38,1007.1,288.35,67
2019-05-12-10:00:00,4.85,34,1006.7,288.65,58
2019-05-12-11:00:00,2.33,36,1007.5,287.85,60
2019-05-12-12:00:00,2.52,313,1008.6,286.95,67
2019-05-12-13:00:00,2.28,298,1010,286.95,65
2019-05-12-14:00:00,1.92,311,1011,286.35,52
2019-05-12-15:00:00,3.37,311,1011,286.85,32
2019-05-12-16:00:00,2.68,294,1010.6,286.65,31
2019-05-12-17:00:00,1.84,281,1010.3,286.95,27
2019-05-12-18:00:00,1.62,312,1009.9,285.55,28
2019-05-12-19:00:00,1.98,286,1009.7,286.35,24
2019-05-12-20:00:00,1.28,297,1009.8,285.45,27
2019-05-12-21:00:00,1.2,218,1009.9,284.75,29
2019-05-12-22:00:00,2.69,264,1010.5,286.65,25
2019-05-12-23:00:00,2.19,283,1010.3,288.55,22
2019-05-13-00:00:00,3.86,300,1010.2,290.45,18
2019-05-13-01:00:00,5.69,295,1009.7,292.15,16
2019-05-13-02:00:00,4.64,219,1009,293.25,16
2019-05-13-03:00:00,4.97,209,1008.3,293.25,19
2019-05-13-04:00:00,7.15,201,1007.1,294.15,15
2019-05-13-05:00:00,6.2,195,1005.9,296.25,14
2019-05-13-06:00:00,6.47,204,1004.9,296.55,15
2019-05-13-07:00:00,6.51,195,1004.3,296.75,14
2019-05-13-08:00:00,8.57,185,1003.5,297.25,14
2019-05-13-09:00:00,5.84,190,1003.1,297.25,14
2019-05-13-10:00:00,10.02,183,1002.4,296.55,18
2019-05-13-11:00:00,6.32,186,1002.7,295.65,19
2019-05-13-12:00:00,5.92,171,1002.9,294.25,21
2019-05-13-13:00:00,4.91,173,1003.4,293.35,23
2019-05-13-14:00:00,5.33,170,1003.6,293.25,23
2019-05-13-15:00:00,5.56,162,1003.5,292.95,25
2019-05-13-16:00:00,4.36,160,1003.6,291.55,29
2019-05-13-17:00:00,4.65,131,1003.2,290.25,33
2019-05-13-18:00:00,4.45,136,1003,289.15,35
2019-05-13-19:00:00,2.85,93,1003.5,287.55,41
2019-05-13-20:00:00,2.88,92,1004,285.55,54
2019-05-13-21:00:00,1.92,98,1004.3,285.35,56
2019-05-13-22:00:00,2.33,2,1004.9,285.25,59
2019-05-13-23:00:00,1.29,42,1005.5,288.45,48
2019-05-14-00:00:00,0.92,53,1005.5,290.55,42
2019-05-14-01:00:00,1.84,76,1005.5,291.55,39
2019-05-14-02:00:00,1.86,94,1005.1,293.25,35
2019-05-14-03:00:00,2.58,117,1004.9,295.05,34
2019-05-14-04:00:00,3.54,146,1004.1,296.55,31
2019-05-14-05:00:00,2.92,129,1003.2,297.85,29
2019-05-14-06:00:00,3.9,159,1002.8,299.05,28
2019-05-14-07:00:00,4.19,153,1002.5,299.15,29
2019-05-14-08:00:00,5.09,134,1002.4,299.35,30
2019-05-14-09:00:00,4.88,127,1002.5,299.05,31
2019-05-14-10:00:00,4.81,126,1002.8,298.55,33
